receptorIdentificatie;rekentoolVersie;rekenjaar;naamOverheid;naam;toetspuntSoort;grondslag;opmerking;no2Concentratie;noxSRM1;noxSRM2;no2SRM1DirecteUitstoot;no2SRM2DirecteUitstoot;no2SRMConversiebijdrage;no2AchtergrondConcentratie;no2GCN;no2HWNdubtelcorrectie;no2GCNenEigenCorrectie;o3AchtergrondConcentratie;o3GCN;o3HWNdubtelcorrectie;o3GCNenEigenCorrectie;pm10Concentratie;pm10Overschrijdingsdagen;pm10SRM1;pm10SRM2;pm10AchtergrondConcentratie;pm10GCN;pm10HWNdubtelcorrectie;pm10GCNenEigenCorrectie;pm25Concentratie;pm25SRM1;pm25SRM2;pm25AchtergrondConcentratie;pm25GCN;pm25HWNdubtelcorrectie;pm25GCNenEigenCorrectie;ecConcentratie;ecSRM1;ecSRM2;ecAchtergrondConcentratie;ecGCN;ecHWNdubtelcorrectie;ecGCNenEigenCorrectie;geometrie
27364178_762072;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;15.4290;0.0000;8.1278;0.0000;1.2784;3.3966;10.7540;-999;-3.3360;0.0000;49.9550;-999;-999;-999;15.3366;6.0000;0.0000;0.8056;14.5310;-999;-0.4190;0.0000;7.4557;0.0000;0.2457;7.2100;-999;-0.1080;0.0000;0.3899;0.0000;0.0409;0.3490;-999;-0.0610;0.0000;POINT(121155.40231476 493104.263968893)
27364178_762169;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;15.4216;0.0000;5.6492;0.0000;0.8415;1.8611;12.7190;-999;-2.8210;0.0000;48.6020;-999;-999;-999;15.8592;6.0000;0.0000;0.6212;15.2380;-999;-0.4120;0.0000;8.0670;0.0000;0.1870;7.8800;-999;-0.1050;0.0000;0.4297;0.0000;0.0297;0.4000;-999;-0.0590;0.0000;POINT(117860.227570631 485051.007757797)
27364178_762388;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;16.1166;0.0000;6.8505;0.0000;1.0096;2.6910;12.4160;-999;-2.1140;0.0000;48.8040;-999;-999;-999;16.0446;6.0300;0.0000;0.7656;15.2790;-999;-0.3010;0.0000;8.0428;0.0000;0.2318;7.8110;-999;-0.0760;0.0000;0.4401;0.0000;0.0371;0.4030;-999;-0.0420;0.0000;POINT(117918.471877102 487049.940712288)
27364178_762584;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;14.1069;0.0000;5.4205;0.0000;0.8986;2.2173;10.9910;-999;-2.1790;0.0000;49.4360;-999;-999;-999;14.6778;6.0000;0.0000;0.5908;14.0870;-999;-0.3030;0.0000;7.4162;0.0000;0.1792;7.2370;-999;-0.0800;0.0000;0.3935;0.0000;0.0295;0.3640;-999;-0.0450;0.0000;POINT(125201.203303166 479138.265368257)
27364178_762782;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;14.4023;0.0000;6.1729;0.0000;1.0191;2.0413;11.3420;-999;-3.0680;0.0000;49.2300;-999;-999;-999;14.6277;6.0000;0.0000;0.6787;13.9490;-999;-0.4210;0.0000;7.2597;0.0000;0.2057;7.0540;-999;-0.1070;0.0000;0.3788;0.0000;0.0338;0.3450;-999;-0.0600;0.0000;POINT(124982.628457733 479332.572104812)
27364178_762792;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;19.0474;0.0000;16.6209;0.0000;2.4926;5.4467;11.1080;-999;-3.2820;0.0000;49.5110;-999;-999;-999;15.2605;6.0000;0.0000;1.5885;13.6720;-999;-0.4080;0.0000;7.3730;0.0000;0.4840;6.8890;-999;-0.1010;0.0000;0.4289;0.0000;0.0799;0.3490;-999;-0.0570;0.0000;POINT(126646.083884932 488753.52343373)
27364178_763054;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;17.9294;1.8356;9.9879;0.2088;1.3456;4.2310;12.1440;-999;-4.6960;0.0000;48.7500;-999;-999;-999;15.6459;6.0000;0.2189;1.0601;14.3670;-999;-0.6730;0.0000;7.7254;0.0559;0.3235;7.3460;-999;-0.1700;0.0000;0.4372;0.0088;0.0544;0.3740;-999;-0.0950;0.0000;POINT(118970.287582435 483352.675571677)
27364178_763323;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;14.0886;0.0000;5.4177;0.0000;0.8961;2.2015;10.9910;-999;-2.1790;0.0000;49.4360;-999;-999;-999;14.6758;6.0000;0.0000;0.5888;14.0870;-999;-0.3030;0.0000;7.4156;0.0000;0.1786;7.2370;-999;-0.0800;0.0000;0.3934;0.0000;0.0294;0.3640;-999;-0.0450;0.0000;POINT(125140.218200874 479077.973958517)
27364178_763342;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;15.9225;0.0000;10.3705;0.0000;1.6261;3.7574;10.5390;-999;-3.5010;0.0000;49.9030;-999;-999;-999;14.7247;6.0000;0.0000;1.0237;13.7010;-999;-0.4290;0.0000;7.2405;0.0000;0.3125;6.9280;-999;-0.1080;0.0000;0.3950;0.0000;0.0520;0.3430;-999;-0.0610;0.0000;POINT(126516.469566606 489117.698735893)
27364178_763381;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;14.7068;0.4192;6.2831;0.0556;0.9498;2.6035;11.0980;-999;-2.5120;0.0000;49.6320;-999;-999;-999;15.2412;6.0000;0.0627;0.6024;14.5760;-999;-0.3040;0.0000;7.5984;0.0154;0.1839;7.3990;-999;-0.0750;0.0000;0.4106;0.0027;0.0309;0.3770;-999;-0.0420;0.0000;POINT(123588.537740186 491743.831823671)
27364178_763384;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;15.4730;0.0000;10.7259;0.0000;1.6071;3.5760;10.2900;-999;-4.2900;0.0000;50.1000;-999;-999;-999;15.0313;6.0000;0.0000;1.0213;14.0100;-999;-0.5200;0.0000;7.4526;0.0000;0.3116;7.1410;-999;-0.1300;0.0000;0.4037;0.0000;0.0517;0.3520;-999;-0.0730;0.0000;POINT(125535.129451242 490529.541380442)
27364178_763642;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;12.7434;0.0000;4.3832;0.0000;0.5459;2.0625;10.1350;-999;-0.8880;0.0000;51.0470;-999;-999;-999;14.9031;6.0000;0.0000;0.3511;14.5520;-999;-0.1080;0.0000;7.2636;0.0000;0.1076;7.1560;-999;-0.0280;0.0000;0.3812;0.0000;0.0212;0.3600;-999;-0.0160;0.0000;POINT(114642.491482377 488631.156787265)
27364178_763747;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;17.1268;0.0000;8.9428;0.0000;1.4622;2.8266;12.8380;-999;-4.2020;0.0000;48.4520;-999;-999;-999;15.4287;6.0000;0.0000;0.9227;14.5060;-999;-0.5640;0.0000;7.7825;0.0000;0.2815;7.5010;-999;-0.1420;0.0000;0.4401;0.0000;0.0471;0.3930;-999;-0.0790;0.0000;POINT(124384.261429779 483215.886809448)
27364178_763765;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;18.0140;0.0000;13.6935;0.0000;1.9799;5.0721;10.9620;-999;-6.1480;0.0000;49.6310;-999;-999;-999;15.3805;6.0000;0.0000;1.4435;13.9370;-999;-0.8630;0.0000;7.6365;0.0000;0.4405;7.1960;-999;-0.2170;0.0000;0.4148;0.0000;0.0738;0.3410;-999;-0.1220;0.0000;POINT(122330.279746115 482305.987581864)
27364178_763782;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;17.3784;0.0000;15.2666;0.0000;2.4755;5.2569;9.6460;-999;-6.0340;0.0000;50.1150;-999;-999;-999;15.0506;6.0000;0.0000;1.5886;13.4620;-999;-0.8080;0.0000;7.4269;0.0000;0.4839;6.9430;-999;-0.2080;0.0000;0.4022;0.0000;0.0802;0.3220;-999;-0.1170;0.0000;POINT(125090.176962961 477843.833973325)
27364178_763797;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;16.5903;0.0000;11.1530;0.0000;1.7409;3.4154;11.4340;-999;-5.0860;0.0000;49.2820;-999;-999;-999;14.9421;6.0000;0.0000;1.1091;13.8330;-999;-0.6470;0.0000;7.4884;0.0000;0.3384;7.1500;-999;-0.1640;0.0000;0.4334;0.0000;0.0564;0.3770;-999;-0.0920;0.0000;POINT(126277.965459045 485469.942091364)
27364178_763901;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;12.9645;0.0000;5.7644;0.0000;0.7025;2.1269;10.1350;-999;-0.8880;0.0000;51.0470;-999;-999;-999;15.0037;6.0000;0.0000;0.4517;14.5520;-999;-0.1080;0.0000;7.2956;0.0000;0.1396;7.1560;-999;-0.0280;0.0000;0.3881;0.0000;0.0281;0.3600;-999;-0.0160;0.0000;POINT(114841.723044045 488675.978706895)
27364178_763935;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;16.6817;0.0000;8.3202;0.0000;1.2578;3.1509;12.2730;-999;-1.0670;0.0000;48.8570;-999;-999;-999;15.6245;6.0000;0.0000;0.7985;14.8260;-999;-0.1240;0.0000;7.8040;0.0000;0.2440;7.5600;-999;-0.0330;0.0000;0.4420;0.0000;0.0410;0.4010;-999;-0.0180;0.0000;POINT(124942.510021977 490901.254703287)
27364178_763959;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;13.6206;1.5322;2.8172;0.2103;0.3637;1.5476;11.4990;-999;-0.9710;0.0000;49.6570;-999;-999;-999;15.6074;6.0000;0.1954;0.2370;15.1750;-999;-0.1250;0.0000;7.7144;0.0495;0.0719;7.5930;-999;-0.0330;0.0000;0.4063;0.0076;0.0136;0.3850;-999;-0.0180;0.0000;POINT(116262.573416624 488634.991248729)
27364178_764017;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;13.7903;0.0000;3.6031;0.0000;0.4478;1.3296;12.0130;-999;-1.0770;0.0000;49.2710;-999;-999;-999;15.7324;6.0000;0.0000;0.3044;15.4280;-999;-0.1420;0.0000;7.8599;0.0000;0.0929;7.7670;-999;-0.0370;0.0000;0.4129;0.0000;0.0169;0.3960;-999;-0.0210;0.0000;POINT(117744.101 488714.599999905)
27364178_764126;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;12.7996;0.0000;5.5458;0.0000;0.6948;2.5918;9.5130;-999;-1.2860;0.0000;51.5670;-999;-999;-999;14.5544;6.0000;0.0000;0.4454;14.1090;-999;-0.1510;0.0000;6.9603;0.0000;0.1363;6.8240;-999;-0.0410;0.0000;0.3657;0.0000;0.0267;0.3390;-999;-0.0230;0.0000;POINT(113737.480026763 488622.148026402)
27364178_764236;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;19.1863;0.0000;17.1953;0.0000;2.4096;6.0597;10.7170;-999;-5.9330;0.0000;49.5290;-999;-999;-999;15.7063;6.0000;0.0000;1.8213;13.8850;-999;-0.8650;0.0000;7.6319;0.0000;0.5509;7.0810;-999;-0.2200;0.0000;0.4299;0.0000;0.0909;0.3390;-999;-0.1230;0.0000;POINT(117836.798996005 483874.436057552)
27364178_764425;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;13.5397;0.0000;8.0830;0.0000;1.0630;3.1128;9.3640;-999;-2.5260;0.0000;51.3970;-999;-999;-999;14.8909;6.0000;0.0000;0.6769;14.2140;-999;-0.3060;0.0000;7.1557;0.0000;0.2077;6.9480;-999;-0.0790;0.0000;0.3826;0.0000;0.0386;0.3440;-999;-0.0450;0.0000;POINT(112932.782372263 488655.217834536)
27364178_764478;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;15.0923;0.0000;6.4287;0.0000;0.9232;2.0671;12.1020;-999;-3.3980;0.0000;48.9070;-999;-999;-999;15.6272;6.0000;0.0000;0.6942;14.9330;-999;-0.4970;0.0000;7.9312;0.0000;0.2102;7.7210;-999;-0.1270;0.0000;0.4204;0.0000;0.0344;0.3860;-999;-0.0710;0.0000;POINT(117753.738728564 484572.567895435)
27364178_764502;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;15.7010;0.0000;8.6600;0.0000;1.4411;2.6629;11.5970;-999;-4.7730;0.0000;49.1720;-999;-999;-999;14.6863;6.0000;0.0000;0.9033;13.7830;-999;-0.6170;0.0000;7.2981;0.0000;0.2751;7.0230;-999;-0.1550;0.0000;0.4169;0.0000;0.0459;0.3710;-999;-0.0870;0.0000;POINT(126539.742724583 486710.140268302)
27364178_764985;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;16.5831;0.0000;8.6759;0.0000;1.3195;3.2176;12.0460;-999;-3.5840;0.0000;49.0070;-999;-999;-999;14.8837;6.0000;0.0000;0.8337;14.0500;-999;-0.4400;0.0000;7.2829;0.0000;0.2549;7.0280;-999;-0.1100;0.0000;0.4015;0.0000;0.0435;0.3580;-999;-0.0620;0.0000;POINT(124297.102966547 491173.094556509)
27364178_765278;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;15.0301;0.0000;7.0391;0.0000;1.1333;2.3998;11.4970;-999;-3.9130;0.0000;49.5010;-999;-999;-999;15.6179;6.0000;0.0000;0.7109;14.9070;-999;-0.5130;0.0000;7.5156;0.0000;0.2166;7.2990;-999;-0.1330;0.0000;0.3891;0.0000;0.0361;0.3530;-999;-0.0750;0.0000;POINT(120752.849422906 493192.509347986)
27364178_765386;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;15.3442;0.0000;9.8530;0.0000;1.4789;3.5753;10.2900;-999;-4.2900;0.0000;50.1000;-999;-999;-999;14.9499;6.0000;0.0000;0.9399;14.0100;-999;-0.5200;0.0000;7.4279;0.0000;0.2869;7.1410;-999;-0.1300;0.0000;0.3997;0.0000;0.0477;0.3520;-999;-0.0730;0.0000;POINT(125890.96514792 490045.207886059)
27364178_765499;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;18.0398;0.0000;14.7777;0.0000;2.1198;5.2030;10.7170;-999;-5.9330;0.0000;49.5290;-999;-999;-999;15.4669;6.0000;0.0000;1.5819;13.8850;-999;-0.8650;0.0000;7.5591;0.0000;0.4781;7.0810;-999;-0.2200;0.0000;0.4172;0.0000;0.0782;0.3390;-999;-0.1230;0.0000;POINT(117831.868793939 483978.199440684)
27364178_765880;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;19.5302;0.0000;19.8820;0.0000;2.8877;6.9965;9.6460;-999;-6.0340;0.0000;50.1150;-999;-999;-999;15.4323;6.0000;0.0000;1.9703;13.4620;-999;-0.8080;0.0000;7.5427;0.0000;0.5997;6.9430;-999;-0.2080;0.0000;0.4200;0.0000;0.0980;0.3220;-999;-0.1170;0.0000;POINT(125334.240429953 477331.449190514)
27364178_766006;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;17.9637;0.0000;15.3890;0.0000;2.3283;4.7673;10.8680;-999;-2.0220;0.0000;49.7880;-999;-999;-999;15.3987;6.0000;0.0000;1.4787;13.9200;-999;-0.2400;0.0000;7.3253;0.0000;0.4513;6.8740;-999;-0.0620;0.0000;0.4150;0.0000;0.0750;0.3400;-999;-0.0350;0.0000;POINT(123070.148784302 492217.316546417)
27364178_766212;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;15.0118;0.0000;7.8169;0.0000;1.1747;2.7391;11.0980;-999;-2.5120;0.0000;49.6320;-999;-999;-999;15.3218;6.0000;0.0000;0.7458;14.5760;-999;-0.3040;0.0000;7.6267;0.0000;0.2277;7.3990;-999;-0.0750;0.0000;0.4152;0.0000;0.0382;0.3770;-999;-0.0420;0.0000;POINT(123941.091847942 491537.875099619)
27364178_766221;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;18.5080;0.0000;15.5715;0.0000;2.3289;5.0711;11.1080;-999;-3.2820;0.0000;49.5110;-999;-999;-999;15.1575;6.0000;0.0000;1.4855;13.6720;-999;-0.4080;0.0000;7.3415;0.0000;0.4525;6.8890;-999;-0.1010;0.0000;0.4237;0.0000;0.0747;0.3490;-999;-0.0570;0.0000;POINT(126722.763758257 488568.106719525)
27364178_766261;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;15.0240;0.0000;7.0354;0.0000;1.1313;2.3957;11.4970;-999;-3.9130;0.0000;49.5010;-999;-999;-999;15.6167;6.0000;0.0000;0.7097;14.9070;-999;-0.5130;0.0000;7.5153;0.0000;0.2163;7.2990;-999;-0.1330;0.0000;0.3890;0.0000;0.0360;0.3530;-999;-0.0750;0.0000;POINT(120857.840018988 493196.046303762)
27364178_766371;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;16.9261;0.0000;11.3252;0.0000;1.8090;3.5201;11.5970;-999;-4.7730;0.0000;49.1720;-999;-999;-999;14.9220;6.0000;0.0000;1.1390;13.7830;-999;-0.6170;0.0000;7.3704;0.0000;0.3474;7.0230;-999;-0.1550;0.0000;0.4289;0.0000;0.0579;0.3710;-999;-0.0870;0.0000;POINT(126589.680449695 486425.670008354)
27364178_766495;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;15.1989;0.0000;6.9825;0.0000;1.0906;2.8803;11.2280;-999;-1.1220;0.0000;49.6210;-999;-999;-999;15.7323;6.0000;0.0000;0.6883;15.0440;-999;-0.1360;0.0000;7.7189;0.0000;0.2099;7.5090;-999;-0.0360;0.0000;0.4130;0.0000;0.0350;0.3780;-999;-0.0200;0.0000;POINT(121817.6772726 492968.067799715)
27364178_766516;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;12.4145;0.0000;5.7718;0.0000;0.7134;2.1881;9.5130;-999;-1.2860;0.0000;51.5670;-999;-999;-999;14.5663;6.0000;0.0000;0.4573;14.1090;-999;-0.1510;0.0000;6.9650;0.0000;0.1410;6.8240;-999;-0.0410;0.0000;0.3671;0.0000;0.0281;0.3390;-999;-0.0230;0.0000;POINT(113839.651858215 488665.72257825)
27364178_766541;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;15.0317;0.0000;8.8000;0.0000;1.3678;2.9099;10.7540;-999;-3.3360;0.0000;49.9550;-999;-999;-999;15.3959;6.0000;0.0000;0.8649;14.5310;-999;-0.4190;0.0000;7.4735;0.0000;0.2635;7.2100;-999;-0.1080;0.0000;0.3927;0.0000;0.0437;0.3490;-999;-0.0610;0.0000;POINT(121159.691 493187.899999618)
27364178_766913;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;16.5642;0.0000;11.1297;0.0000;1.7401;3.3901;11.4340;-999;-5.0860;0.0000;49.2820;-999;-999;-999;14.9376;6.0000;0.0000;1.1046;13.8330;-999;-0.6470;0.0000;7.4869;0.0000;0.3369;7.1500;-999;-0.1640;0.0000;0.4332;0.0000;0.0562;0.3770;-999;-0.0920;0.0000;POINT(126346.584928204 485659.642499694)
27364178_766956;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;11.5380;0.3908;2.1683;0.0436;0.3535;0.9889;10.1520;-999;-1.6480;0.0000;49.9970;-999;-999;-999;14.3949;6.0000;0.0471;0.2278;14.1200;-999;-0.2300;0.0000;7.3910;0.0120;0.0690;7.3100;-999;-0.0600;0.0000;0.3778;0.0023;0.0115;0.3640;-999;-0.0340;0.0000;POINT(127480.904397853 480516.604535038)
27364178_767038;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;15.8761;1.4656;4.5248;0.2130;0.7413;2.0839;12.8380;-999;-4.2020;0.0000;48.4520;-999;-999;-999;15.1162;6.0000;0.1393;0.4709;14.5060;-999;-0.5640;0.0000;7.6812;0.0368;0.1434;7.5010;-999;-0.1420;0.0000;0.4227;0.0057;0.0240;0.3930;-999;-0.0790;0.0000;POINT(124443.445956387 483450.091339567)
27364178_767116;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;14.6922;0.0000;4.4670;0.0000;0.6010;1.6092;12.4820;-999;-2.0380;0.0000;48.7000;-999;-999;-999;16.6817;6.0100;0.0000;0.4567;16.2250;-999;-0.2850;0.0000;8.0114;0.0000;0.1394;7.8720;-999;-0.0720;0.0000;0.3844;0.0000;0.0234;0.3610;-999;-0.0400;0.0000;POINT(118011.833603394 489224.583413298)
27364178_767198;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;14.3880;0.0000;6.2460;0.0000;0.9413;2.3487;11.0980;-999;-2.5120;0.0000;49.6320;-999;-999;-999;15.1730;6.0000;0.0000;0.5970;14.5760;-999;-0.3040;0.0000;7.5813;0.0000;0.1823;7.3990;-999;-0.0750;0.0000;0.4077;0.0000;0.0307;0.3770;-999;-0.0420;0.0000;POINT(123899.272245344 491490.335283099)
27364178_767365;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;14.8670;0.0000;6.4623;0.0000;1.0090;2.6300;11.2280;-999;-1.1220;0.0000;49.6210;-999;-999;-999;15.6808;6.0000;0.0000;0.6368;15.0440;-999;-0.1360;0.0000;7.7032;0.0000;0.1942;7.5090;-999;-0.0360;0.0000;0.4103;0.0000;0.0323;0.3780;-999;-0.0200;0.0000;POINT(121877.567479786 492939.843689151)
27364178_767573;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;19.7072;0.0000;20.7141;0.0000;3.2759;5.7263;10.7050;-999;-4.4050;0.0000;49.7540;-999;-999;-999;16.0748;6.0200;0.0000;2.0978;13.9770;-999;-0.5630;0.0000;7.8714;0.0000;0.6414;7.2300;-999;-0.1440;0.0000;0.4676;0.0000;0.1076;0.3600;-999;-0.0810;0.0000;POINT(125892.078764651 484638.020520393)
27364178_767626;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;17.3080;0.0000;12.8502;0.0000;2.1654;4.1556;10.9870;-999;-3.5430;0.0000;49.5710;-999;-999;-999;15.1411;6.0000;0.0000;1.3831;13.7580;-999;-0.4720;0.0000;7.4854;0.0000;0.4204;7.0650;-999;-0.1250;0.0000;0.4164;0.0000;0.0694;0.3470;-999;-0.0700;0.0000;POINT(122666.174034097 481984.716368985)
27364178_767794;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;16.7599;0.0000;6.7008;0.0000;0.8811;2.5588;13.3200;-999;-2.1200;0.0000;48.2550;-999;-999;-999;17.0447;6.0400;0.0000;0.6707;16.3740;-999;-0.3060;0.0000;8.6965;0.0000;0.2035;8.4930;-999;-0.0760;0.0000;0.4726;0.0000;0.0346;0.4380;-999;-0.0430;0.0000;POINT(118081.6401213 488738.279804382)
27364178_767913;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;18.2298;0.0000;14.3056;0.0000;2.1326;5.3803;10.7170;-999;-5.9330;0.0000;49.5290;-999;-999;-999;15.3855;6.0000;0.0000;1.5005;13.8850;-999;-0.8650;0.0000;7.5390;0.0000;0.4580;7.0810;-999;-0.2200;0.0000;0.4162;0.0000;0.0772;0.3390;-999;-0.1230;0.0000;POINT(117725.362639785 483401.981792584)
27364178_767960;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;16.5833;0.0000;7.3654;0.0000;1.1837;3.1376;12.2620;-999;-1.9380;0.0000;49.0180;-999;-999;-999;16.1722;6.0100;0.0000;0.7452;15.4270;-999;-0.2430;0.0000;7.7516;0.0000;0.2266;7.5250;-999;-0.0630;0.0000;0.4198;0.0000;0.0378;0.3820;-999;-0.0350;0.0000;POINT(120311.900682014 492890.111550716)
27364178_768072;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;15.5214;0.0000;6.4132;0.0000;0.9633;2.4701;12.0880;-999;-2.5220;0.0000;49.0650;-999;-999;-999;16.2513;6.0100;0.0000;0.7173;15.5340;-999;-0.3660;0.0000;8.3405;0.0000;0.2165;8.1240;-999;-0.0920;0.0000;0.4470;0.0000;0.0340;0.4130;-999;-0.0520;0.0000;POINT(117911.148059872 486751.36811582)
27364178_768294;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;14.6871;0.0000;6.9152;0.0000;1.0434;2.5457;11.0980;-999;-2.5120;0.0000;49.6320;-999;-999;-999;15.2375;6.0000;0.0000;0.6615;14.5760;-999;-0.3040;0.0000;7.6011;0.0000;0.2021;7.3990;-999;-0.0750;0.0000;0.4111;0.0000;0.0341;0.3770;-999;-0.0420;0.0000;POINT(123974.904163365 491427.713398385)
27364178_768403;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;16.5736;0.0000;7.3912;0.0000;1.1021;2.7525;12.7190;-999;-2.8210;0.0000;48.6020;-999;-999;-999;16.0551;6.0300;0.0000;0.8171;15.2380;-999;-0.4120;0.0000;8.1253;0.0000;0.2453;7.8800;-999;-0.1050;0.0000;0.4388;0.0000;0.0388;0.4000;-999;-0.0590;0.0000;POINT(117930.322900214 485155.50415893)
